name,is_male,is_female,is_surname
Mahmut,True,False,False
Mahnaz,False,True,False
Mahomet,True,False,False
Mahometus,True,False,False
Mahon,True,False,False
Mahpiya,True,True,False
Mähri,False,True,False
Mahsa,False,True,False
Mahtab,False,True,False
Mahthilt,False,True,False
Mahtihildiz,False,True,False
Mahulena,False,True,False
Mahvash,False,True,False
Mahzun,True,False,False
Mai,False,True,False
Maïa,False,True,False
Maia,False,True,False
Maialen,False,True,False
Maiara,False,True,False
Maider,False,True,False
Maie,False,True,False
Máighréad,False,True,False
Maighread,False,True,False
Maija,False,True,False
Maike,False,True,False
Maikel,True,False,False
Maiken,False,True,False
Mailcun,True,False,False
Maile,False,True,False
Mailys,False,True,False
Maimu,False,True,False
Maimunah,False,True,False
Maina,True,False,False
Mainchín,True,False,False
Mainchíne,True,False,False
Mainio,True,False,False
Mair,False,True,False
Maira,False,True,False
Máire,False,True,False
Maire,False,True,False
Máiréad,False,True,False
Mairéad,False,True,False
Mairead,False,True,False
Mairenn,False,True,False
Màiri,False,True,False
Máirín,False,True,False
Máirtín,True,False,False
Mairwen,False,True,False
Maisie,False,True,False
Maisy,False,True,False
Maite,False,True,False
Maitiú,True,False,False
Maitland,True,True,False
Maïwenn,False,True,False
Maiwenn,False,True,False
Maj,True,True,False
Maja,False,True,False
Majda,False,True,False
Majdi,True,False,False
Majed,True,False,False
Majeed,True,False,False
Majella,False,True,False
Majid,True,False,False
Majida,False,True,False
Majken,False,True,False
Majlinda,False,True,False
Major,True,False,False
Majvor,False,True,False
Mak,True,False,False
Makaio,True,False,False
Makana,True,True,False
Makar,True,False,False
Makara,True,True,False
Makari,True,False,False
Makarios,True,False,False
Makariy,True,False,False
Makayla,False,True,False
Makbule,False,True,False
Makeda,False,True,False
Makena,True,True,False
Makenna,False,True,False
Makenzie,False,True,False
Makhamat,True,False,False
Makhmud,True,False,False
Makoto,True,True,False
Makram,True,False,False
Maks,True,False,False
Maksat,True,False,False
Maksim,True,False,False
Maksime,True,False,False
Maksimilian,True,False,False
Maksimilijan,True,False,False
Maksims,True,False,False
Maksym,True,False,False
Maksymilian,True,False,False
Makvala,False,True,False
Mala,False,True,False
Malachi,True,False,False
Malachy,True,False,False
Malai,False,True,False
Malaika,False,True,False
Mələk,False,True,False
Malak,True,True,False
Malakai,True,False,False
Mal'akhi,True,False,False
Malalai,False,True,False
Malandra,False,True,False
Malani,False,True,False
Malaquías,True,False,False
Malaquias,True,False,False
Malati,False,True,False
Malaysia,False,True,False
Malcolm,True,False,False
Malcom,True,False,False
Maldwyn,True,False,False
Maleah,False,True,False
Maleficent,False,True,False
Maleko,True,False,False
Malen,False,True,False
Malena,False,True,False
Malene,False,True,False
Målfrid,False,True,False
Malger,True,False,False
Małgorzata,False,True,False
Małgosia,False,True,False
Mali,False,True,False
Malia,False,True,False
Mālie,False,True,False
Malik,True,False,False
Malika,False,True,False
Malin,False,True,False
Malina,False,True,False
Malinalli,False,True,False
Malinda,False,True,False
Malini,False,True,False
Maliyah,False,True,False
Malka,False,True,False
Malkhaz,True,False,False
Malkhazi,True,False,False
Mallaidh,False,True,False
Malle,False,True,False
Mallory,False,True,False
Mallt,False,True,False
Málmfríðr,False,True,False
Malo,True,False,False
Malone,True,True,False
Malou,False,True,False
Malte,True,False,False
Malthe,True,False,False
Malvina,False,True,False
Malvolio,True,False,False
Malwina,False,True,False
Mamadou,True,False,False
Mamadu,True,False,False
Mamen,False,True,False
Mami,False,True,False
Mamie,False,True,False
Məmməd,True,False,False
Mammad,True,False,False
Mamman,True,False,False
Mamoun,True,False,False
Mamuka,True,False,False
Mamun,True,False,False
Manaem,True,False,False
Managold,True,False,False
Manahem,True,False,False
Manaia,True,True,False
Manal,False,True,False
Manami,False,True,False
Manana,False,True,False
Manannán,True,False,False
Manas,True,False,False
Manasseh,True,False,False
Manasses,True,False,False
Manawydan,True,False,False
Manca,False,True,False
Manda,False,True,False
Mandawuy,True,False,False
Mandeep,True,True,False
Mandi,False,True,False
Mandica,False,True,False
Mandla,True,False,False
Mandlenkosi,True,False,False
Mandy,False,True,False
Mane,False,True,False
Manegold,True,False,False
Manel,True,False,False
Manfred,True,False,False
Manfredi,True,False,False
Manfredo,True,False,False
Manfried,True,False,False
Mangatjay,True,False,False
Mani,True,False,False
Manijeh,False,True,False
Maninder,True,True,False
Manish,True,False,False
Manisha,False,True,False
Manius,True,False,False
Manizha,False,True,False
Manjeet,True,True,False
Manju,False,True,False
Manjula,False,True,False
Manjusha,False,True,False
Manjushri,True,False,False
Manley,True,False,False
Manlio,True,False,False
Manlius,True,False,False
Mannes,True,False,False
Mannix,True,False,False
Manno,True,False,False
Manny,True,False,False
Manoel,True,False,False
Manoela,False,True,False
Manoj,True,False,False
Manoja,True,False,False
Manola,False,True,False
Manolo,True,False,False
Manon,False,True,False
Manouel,True,False,False
Manpreet,True,True,False
Måns,True,False,False
Mansel,True,False,False
Mansoor,True,False,False
Mansour,True,False,False
Mansur,True,False,False
Mantas,True,False,False
Mantvydas,True,False,False
Manu,True,True,False
Manuel,True,False,False
Manuela,False,True,False
Manuele,True,False,False
Manuelita,False,True,False
Manus,True,False,False
Manvel,True,False,False
Manya,False,True,False
Manyara,False,True,False
Mao,False,True,False
Maoilios,True,False,False
Maol Chaluim,True,False,False
Maolsheachlann,True,False,False
Ma'ome,True,False,False
Maor,True,False,False
Maple,False,True,False
Maponos,True,False,False
Maqsood,True,False,False
Maqsud,True,False,False
Maquinna,True,False,False
Mar,False,True,False
Māra,False,True,False
Mara,False,True,False
Maraĵa,False,True,False
Maral,False,True,False
Maralyn,False,True,False
Maram,True,True,False
Marama,True,True,False
Marat,True,False,False
Marc,True,False,False
Marcas,True,False,False
Marceau,True,False,False
Marcel,True,False,False
Marcela,False,True,False
Marceli,True,False,False
Marcelin,True,False,False
Marcelina,False,True,False
Marceline,False,True,False
Marcelinho,True,False,False
Marcelino,True,False,False
Marcell,True,False,False
Marcella,False,True,False
Marcelle,False,True,False
Marcellette,False,True,False
Marcellin,True,False,False
Marcellina,False,True,False
Marcelline,False,True,False
Marcellino,True,False,False
Marcellinus,True,False,False
Marcello,True,False,False
Marcellus,True,False,False
Marcelo,True,False,False
Marcelyn,False,True,False
Marci,False,True,False
Márcia,False,True,False
Marcia,False,True,False
Marcial,True,False,False
Marciana,False,True,False
Marciane,False,True,False
Marciano,True,False,False
Marcianus,True,False,False
Marcie,False,True,False
Marcin,True,False,False
Márcio,True,False,False
Marcio,True,False,False
Mārcis,True,False,False
Marcius,True,False,False
Marcjanna,False,True,False
Marco,True,False,False
Marcos,True,False,False
Marcus,True,False,False
Marcy,False,True,False
Mardochaios,True,False,False
Mardochée,True,False,False
Mardocheus,True,False,False
Mardoqueo,True,False,False
Marduk,True,False,False
Mare,False,True,False
Mared,False,True,False
Maredudd,True,False,False
Maree,False,True,False
Mareike,False,True,False
Marek,True,False,False
Mareks,True,False,False
Maren,False,True,False
Maret,False,True,False
Mareye,False,True,False
Marfa,False,True,False
Marfisa,False,True,False
Marga,False,True,False
Margaid,False,True,False
Margalit,False,True,False
Margalita,False,True,False
Marganita,False,True,False
Margareeta,False,True,False
Margaret,False,True,False
Margaréta,False,True,False
Margareta,False,True,False
Margarete,False,True,False
Margaretha,False,True,False
Margarethe,False,True,False
Margaretta,False,True,False
Margarid,False,True,False
Margarida,False,True,False
Margarit,False,True,False
Margarita,False,True,False
Margaux,False,True,False
Marge,False,True,False
Marged,False,True,False
Margery,False,True,False
Margetud,True,False,False
Margh,True,False,False
Margherita,False,True,False
Margie,False,True,False
Margit,False,True,False
Margita,False,True,False
Margitta,False,True,False
Margo,False,True,False
Margot,False,True,False
Margreet,False,True,False
Margrét,False,True,False
Margret,False,True,False
Margrete,False,True,False
Margrethe,False,True,False
Margriet,False,True,False
Margrit,False,True,False
Marguerite,False,True,False
Margus,True,False,False
Marharyta,False,True,False
Mari,False,True,False
Mária,False,True,False
María,True,True,False
Maria,True,True,False
María Ángeles,False,True,False
María Auxiliadora,False,True,False
María Belén,False,True,False
Mariabella,False,True,False
María Carmen,False,True,False
Maria Chiara,False,True,False
María Concepción,False,True,False
María Cristina,False,True,False
María Cruz,False,True,False
María de Jesús,False,True,False
María de la Cruz,False,True,False
María de las Mercedes,False,True,False
María del Carmen,False,True,False
María del Mar,False,True,False
Maria del Mar,False,True,False
María de los Ángeles,False,True,False
María de los Dolores,False,True,False
María Dolores,False,True,False
María Elena,False,True,False
María Fernanda,False,True,False
Maria Francesca,False,True,False
Maria Grazia,False,True,False
María Guadalupe,False,True,False
Mariah,False,True,False
María Isabel,False,True,False
María Jesús,False,True,False
Maria João,False,True,False
María José,False,True,False
Maria José,False,True,False
María Josefa,False,True,False
Maria Josep,False,True,False
María Lourdes,False,True,False
María Luisa,False,True,False
Mariam,False,True,False
Mariama,False,True,False
María Manuela,False,True,False
María Mar,False,True,False
María Mercedes,False,True,False
Mariami,False,True,False
Mariamne,False,True,False
Mariamu,False,True,False
Marián,True,False,False
Marian,True,True,False
Mariana,False,True,False
Marianela,False,True,False
Mariangela,False,True,False
María Nieves,False,True,False
Marianita,False,True,False
Mariann,False,True,False
Marianna,False,True,False
Marianne,False,True,False
Mariano,True,False,False
Marianthi,False,True,False
Marianus,True,False,False
Maria Pia,False,True,False
Mariapia,False,True,False
María Pilar,False,True,False
María Rosa,False,True,False
María Rosario,False,True,False
Mariasole,False,True,False
María Soledad,False,True,False
María Teresa,False,True,False
Maria Vittoria,False,True,False
Mariazinha,False,True,False
Maribel,False,True,False
Marica,False,True,False
Maricarmen,False,True,False
Maricel,False,True,False
Maricela,False,True,False
Maricica,False,True,False
Maricruz,False,True,False
Marie,True,True,False
Marie-Ange,False,True,False
Marie-Christine,False,True,False
Marie-Claire,False,True,False
Marie-Claude,False,True,False
Marie-Ève,False,True,False
Marie-France,False,True,False
Marie-Françoise,False,True,False
Marie-Hélène,False,True,False
Marie-José,False,True,False
Marieke,False,True,False
Mariel,False,True,False
Mariela,False,True,False
Marie-Laure,False,True,False
Mariele,False,True,False
Mariella,False,True,False
Mariëlle,False,True,False
Marielle,False,True,False
Marielos,False,True,False
Marie-Louise,False,True,False
Marie-Madeleine,False,True,False
Marie-Noëlle,False,True,False
Marie-Pierre,False,True,False
Marie-Rose,False,True,False
Marie-Thérèse,False,True,False
Marietjie,False,True,False
Marietta,False,True,False
Mariëtte,False,True,False
Mariette,False,True,False
Marigold,False,True,False
Marija,False,True,False
Marijan,True,False,False
Marijana,False,True,False
Marijani,True,False,False
Marijeta,False,True,False
Marijke,False,True,False
Marijn,True,True,False
Marijo,True,False,False
Marijona,False,True,False
Marijose,False,True,False
Marijse,False,True,False
Marijus,True,False,False
Marika,False,True,False
Marike,False,True,False
Marikit,False,True,False
Mariko,False,True,False
Marilag,False,True,False
Marilena,False,True,False
Marilène,False,True,False
Marilla,False,True,False
Marilou,False,True,False
Marilyn,False,True,False
Marilyne,False,True,False
Marilynn,False,True,False
Marimar,False,True,False
Marin,True,False,False
Marína,False,True,False
Mariña,False,True,False
Marina,False,True,False
Marinda,False,True,False
Marine,False,True,False
Marinela,False,True,False
Marinella,False,True,False
Marinette,False,True,False
Marinho,True,False,False
Marinka,False,True,False
Marinko,True,False,False
Marino,True,False,False
Marinos,True,False,False
Marinus,True,False,False
Mário,True,False,False
Mario,True,False,False
Mariola,False,True,False
Marion,True,True,False
Mariona,False,True,False
Marios,True,False,False
Māris,True,False,False
Maris,False,True,False
Marisa,False,True,False
Marise,False,True,False
Marisela,False,True,False
Mariska,False,True,False
Marisol,False,True,False
Marissa,False,True,False
Maristela,False,True,False
Maristella,False,True,False
Marit,False,True,False
Marita,False,True,False
Mārīte,False,True,False
Maritta,False,True,False
Maritza,False,True,False
Màriu,True,False,False
Marius,True,False,False
Mariusz,True,False,False
Mariya,False,True,False
Mariyam,False,True,False
Mariyan,True,False,False
Mariyana,False,True,False
Mariyka,False,True,False
Márjá,False,True,False
Marja,False,True,False
Marjaana,False,True,False
Marjan,True,True,False
Marjana,False,True,False
Marjatta,False,True,False
Marje,False,True,False
Marjeta,False,True,False
Marjo,False,True,False
Marjolaine,False,True,False
Marjolein,False,True,False
Marjolijn,False,True,False
Marjorie,False,True,False
Marjory,False,True,False
Marju,False,True,False
Marjukka,False,True,False
Marjut,False,True,False
Márk,True,False,False
Mark,True,False,False
Markas,True,False,False
Markel,True,False,False
Markéta,False,True,False
Marketta,False,True,False
Markiyan,True,False,False
Markku,True,False,False
Marko,True,False,False
Markos,True,False,False
Marks,True,False,False
Markus,True,False,False
Markuss,True,False,False
Marla,False,True,False
Marlee,False,True,False
Marleen,False,True,False
Marlen,True,True,False
Marlena,False,True,False
Marlène,False,True,False
Marlene,False,True,False
Marley,True,True,False
Marlies,False,True,False
Marlin,True,False,False
Marlis,False,True,False
Marloes,False,True,False
Marlon,True,False,False
Marlowe,True,True,False
Marly,False,True,False
Marlyn,True,True,False
Marmaduke,True,False,False
Marna,False,True,False
Marni,False,True,False
Marnie,False,True,False
Marnix,True,False,False
Marques,True,False,False
Marquinhos,True,False,False
Marquis,True,False,False
Marquise,True,False,False
Marquita,False,True,False
Mars,True,False,False
Marsaili,False,True,False
Marsha,False,True,False
Marshal,True,False,False
Marshall,True,False,False
Mart,True,False,False
Márta,False,True,False
Märta,False,True,False
Marta,False,True,False
Marte,True,True,False
Mårten,True,False,False
Marten,True,False,False
Märtha,False,True,False
Martha,False,True,False
Marthe,False,True,False
Marthese,False,True,False
Martí,True,False,False
Martial,True,False,False
Martialis,True,False,False
Martie,True,True,False
Martijn,True,False,False
Martim,True,False,False
Martín,True,False,False
Martîn,True,False,False
Martin,True,False,False
Martina,False,True,False
Martine,False,True,False
Martinha,False,True,False
Martinho,True,False,False
Martiño,True,False,False
Martino,True,False,False
Mārtiņš,True,False,False
Martins,True,False,False
Martinus,True,False,False
Martirio,False,True,False
Martita,False,True,False
Márton,True,False,False
Martta,False,True,False
Martti,True,False,False
Mártuska,False,True,False
Marty,True,False,False
Martyn,True,False,False
Martyna,False,True,False
Martynas,True,False,False
Martzel,True,False,False
Maruf,True,False,False
Maruša,False,True,False
Marusya,False,True,False
Maruxa,False,True,False
Marva,False,True,False
Marvel,False,True,False
Marvin,True,False,False
Marvyn,True,False,False
Marwa,False,True,False
Marwin,True,False,False
Mary,False,True,False
Marya,False,True,False
Məryəm,False,True,False
Maryam,False,True,False
Maryamu,False,True,False
Maryan,False,True,False
Maryana,False,True,False
Mary Ann,False,True,False
Maryann,False,True,False
Mary Anne,False,True,False
Maryanne,False,True,False
Marybelle,False,True,False
Mary Beth,False,True,False
Marybeth,False,True,False
Maryia,False,True,False
Mary Jane,False,True,False
Mary Jo,False,True,False
Maryla,False,True,False
Marylène,False,True,False
Maryline,False,True,False
Mary Lou,False,True,False
Marylou,False,True,False
Marylu,False,True,False
Marylyn,False,True,False
Maryna,False,True,False
Maryse,False,True,False
Marysia,False,True,False
Maryvonne,False,True,False
Marzanna,False,True,False
Marzell,True,False,False
Marzena,False,True,False
Marzia,False,True,False
Marzieh,False,True,False
Marzio,True,False,False
Máša,False,True,False
Maša,False,True,False
Masaharu,True,False,False
Masahiko,True,False,False
Masaki,True,False,False
Masako,False,True,False
Masal,False,True,False
Masamba,True,False,False
Masami,True,True,False
Masao,True,False,False
Masaru,True,False,False
Masashi,True,False,False
Masato,True,False,False
Masego,False,True,False
Masensen,True,False,False
Masha,False,True,False
Mason,True,False,False
Masood,True,False,False
Masoomeh,False,True,False
Masoud,True,False,False
Masoumeh,False,True,False
Masozi,True,True,False
Massimiliano,True,False,False
Massimo,True,False,False
Massinissa,True,False,False
Massoud,True,False,False
Masterman,True,False,False
Mas'ud,True,False,False
Masud,True,False,False
Masuda,False,True,False
Məsumə,False,True,False
Masuma,False,True,False
Masuyo,False,True,False
Mat,True,False,False
Matan,True,False,False
Mətanət,False,True,False
Ma'tano,True,False,False
Matas,True,False,False
Matauc,True,False,False
Máté,True,False,False
Mate,True,False,False
Matea,False,True,False
Matei,True,False,False
Matěj,True,False,False
Matej,True,False,False
Mateja,True,True,False
Matéo,True,False,False
Mateo,True,False,False
Mateu,True,False,False
Mateus,True,False,False
Mateusz,True,False,False
Matevos,True,False,False
Matevž,True,False,False
Matey,True,False,False
Matfey,True,False,False
Math,True,False,False
Mathea,False,True,False
Mathéo,True,False,False
Matheo,True,False,False
Matheus,True,False,False
Mathew,True,False,False
Mathgamain,True,False,False
Mathghamhain,True,False,False
Mathias,True,False,False
Mathieu,True,False,False
Mathijs,True,False,False
Mathilda,False,True,False
Mathilde,False,True,False
Mathildis,False,True,False
Mathis,True,False,False
Mathúin,True,False,False
Mathusalam,True,False,False
Mathusalem,True,False,False
Mathys,True,False,False
Mati,True,False,False
Matia,True,False,False
Matías,True,False,False
Matias,True,False,False
Matic,True,False,False
Matija,True,True,False
Matild,False,True,False
Matilda,False,True,False
Matilde,False,True,False
Matis,True,False,False
Matīss,True,False,False
Matityahu,True,False,False
Matjaž,True,False,False
Matko,True,False,False
Matleena,False,True,False
Mato,True,False,False
Matouš,True,False,False
Matrona,False,True,False
Matryona,False,True,False
Mats,True,False,False
Matt,True,False,False
Mattan,True,False,False
Mattaniah,True,False,False
Mattanyahu,True,False,False
Mattathias,True,False,False
Mattea,False,True,False
Mattéo,True,False,False
Matteo,True,False,False
Matteus,True,False,False
Matthaios,True,False,False
Matthan,True,False,False
Matthäus,True,False,False
Matthei,True,False,False
Mattheos,True,False,False
Mattheus,True,False,False
Matthew,True,False,False
Matthia,True,False,False
Matthías,True,False,False
Matthias,True,False,False
Matthieu,True,False,False
Matthijs,True,False,False
Matti,True,False,False
Mattia,True,False,False
Mattias,True,False,False
Mattie,True,True,False
Mattin,True,False,False
Mattis,True,False,False
Mattithiah,True,False,False
Mattithyahu,True,False,False
Mattityahu,True,False,False
Matts,True,False,False
Matty,True,True,False
Matúš,True,False,False
Matusalemme,True,False,False
Matusalén,True,False,False
Matvei,True,False,False
Matvey,True,False,False
Matviy,True,False,False
Matxalen,False,True,False
Matxin,True,False,False
Mátyás,True,False,False
Matyáš,True,False,False
Matylda,False,True,False
Maud,False,True,False
Maude,False,True,False
Maudie,False,True,False
Māui,True,True,False
Mauno,True,False,False
Maunu,True,False,False
Maura,False,True,False
Maureen,False,True,False
Maurene,False,True,False
Mauri,True,False,False
Maurice,True,False,False
Mauricette,False,True,False
Maurício,True,False,False
Mauricio,True,False,False
Maurie,True,True,False
Maurine,False,True,False
Mauritius,True,False,False
Maurits,True,False,False
Maurizia,False,True,False
Maurizio,True,False,False
Mauro,True,False,False
Maurus,True,False,False
Maurycy,True,False,False
Mave,False,True,False
Maverick,True,False,False
Mavis,False,True,False
Mavourneen,False,True,False
Mavuto,True,False,False
Mavzuna,False,True,False
Mawar,False,True,False
Mawuli,True,False,False
Mawunyo,True,True,False
Max,True,False,False
Maxamed,True,False,False
Maxen,True,False,False
Maxence,True,False,False
Maxene,False,True,False
Maxentius,True,False,False
Maxi,True,True,False
Maxie,True,True,False
Màxim,True,False,False
Maxim,True,False,False
Máxima,False,True,False
Maxima,False,True,False
Maxime,True,False,False
Maximian,True,False,False
Maximiano,True,False,False
Maximianus,True,False,False
Maximiliaan,True,False,False
Maximilián,True,False,False
Maximilian,True,False,False
Maximiliana,False,True,False
Maximiliane,False,True,False
Maximiliano,True,False,False
Maximilianus,True,False,False
Maximilien,True,False,False
Maximilienne,False,True,False
Maximillian,True,False,False
Maximin,True,False,False
Maximina,False,True,False
Maximino,True,False,False
Maximinus,True,False,False
Máximo,True,False,False
Maximón,True,False,False
Maximus,True,False,False
Maxine,False,True,False
Maxmilián,True,False,False
Maxton,True,False,False
Maxwell,True,False,False
May,False,True,False
Maya,False,True,False
Mayamiko,True,True,False
Maybelle,False,True,False
Maybelline,False,True,False
Mayeso,True,True,False
Maylis,False,True,False
Mayme,False,True,False
Maymuna,False,True,False
Maymunah,False,True,False
Maynard,True,False,False
Maynerd,True,False,False
Mayra,False,True,False
Mayrbek,True,False,False
Mayson,True,False,False
Maytal,False,True,False
Mayte,False,True,False
Maytham,True,False,False
Mayu,False,True,False
Mayumi,False,True,False
Mayur,True,False,False
Mazhar,True,False,False
Mazhe,True,False,False
Mazikeen,False,True,False
Mazin,True,False,False
Mbalenhle,False,True,False
Mbali,False,True,False
Mckayla,False,True,False
McKenna,False,True,False
McKenzie,True,True,False
McKinley,True,True,False
Méabh,False,True,False
Meade,True,True,False
Meadhbh,False,True,False
Meadow,False,True,False
Meagan,False,True,False
Meaghan,False,True,False
Meallán,True,False,False
Meave,False,True,False
Mechteld,False,True,False
Mechthild,False,True,False
Mechtilde,False,True,False
Mečislav,True,False,False
Mečislovas,True,False,False
Mecit,True,False,False
Medad,True,False,False
Medb,False,True,False
Medea,False,True,False
Medeia,False,True,False
Medhat,True,False,False
Medina,False,True,False
Medine,False,True,False
Medora,False,True,False
Medousa,False,True,False
Medraut,True,False,False
Medrod,True,False,False
Medusa,False,True,False
Meeli,False,True,False
Meelis,True,False,False
Meena,False,True,False
Meenakshi,False,True,False
Meera,False,True,False
Mees,True,False,False
Mefodiy,True,False,False
Meg,False,True,False
Mega,True,True,False
Megaera,False,True,False
Megaira,False,True,False
Megan,False,True,False
Mégane,False,True,False
Meggy,False,True,False
Meghan,False,True,False
Meghanada,True,False,False
Meginfrid,True,False,False
Meginhard,True,False,False
Meginrat,True,False,False
Megumi,False,True,False
Mehdi,True,False,False
Mehetabel,False,True,False
Mehetav'el,False,True,False
Mehitabel,False,True,False
Mehmed,True,False,False
Mehmet,True,False,False
Mehmet Ali,True,False,False
Mehmood,True,False,False
Mehmûd,True,False,False
Mehmud,True,False,False
Mehmut,True,False,False
Mehr,True,True,False
Mehrab,True,False,False
Mehrdad,True,False,False
Mehriban,False,True,False
Mehrnaz,False,True,False
Mehtap,False,True,False
Mehveş,False,True,False
Mei,False,True,False
Meical,True,False,False
Meike,False,True,False
Meinard,True,False,False
Meindert,True,False,False
Meine,True,False,False
Meinhard,True,False,False
Meinir,False,True,False
Meino,True,False,False
Meinrad,True,False,False
Meint,True,False,False
Meintje,False,True,False
Meinwen,False,True,False
Meir,True,False,False
Meira,False,True,False
Meirion,True,False,False
Meiriona,False,True,False
Meirit,False,True,False
Meital,False,True,False
Meja,False,True,False
Mekaisto,True,False,False
Mekan,True,False,False
Mekhi,True,False,False
Meklit,False,True,False
Mel,True,True,False
Melaina,False,True,False
Melánia,False,True,False
Melania,False,True,False
Mélanie,False,True,False
Melánie,False,True,False
Melanie,False,True,False
Melanija,False,True,False
Melaniya,False,True,False
Melano,False,True,False
Melantha,False,True,False
Melanthios,True,False,False
Melany,False,True,False
Melati,False,True,False
Melba,False,True,False
Melcha,False,True,False
Melchior,True,False,False
Melchiorre,True,False,False
Melchol,False,True,False
Melchor,True,False,False
Mele,False,True,False
Melech,True,False,False
Melek,True,True,False
Melesina,False,True,False
Melete,False,True,False
Melia,False,True,False
Melicent,False,True,False
Melik,True,False,False
Melika,False,True,False
Melike,False,True,False
Mélina,False,True,False
Melina,False,True,False
Melinda,False,True,False
Méline,False,True,False
Melinoe,False,True,False
Meliora,False,True,False
Melis,False,True,False
Melisa,False,True,False
Mélisande,False,True,False
Melisende,False,True,False
Melisizwe,True,False,False
Mélissa,False,True,False
Melissa,False,True,False
Melissza,False,True,False
Melita,False,True,False
Melite,False,True,False
Meliton,True,False,False
Melitta,False,True,False
Melker,True,False,False
Mellán,True,False,False
Mellan,True,False,False
Melle,True,False,False
Mellony,False,True,False
Mélodie,False,True,False
Mélody,False,True,False
Melody,False,True,False
Melokuhle,True,True,False
Melor,True,False,False
Melpomene,False,True,False
Melpomeni,False,True,False
Melqart,True,False,False
Meltem,False,True,False
Melusine,False,True,False
Melva,False,True,False
Melville,True,False,False
Melvin,True,False,False
Melvyn,True,False,False
Melyssa,False,True,False
Memory,False,True,False
Memphis,True,True,False
Menachem,True,False,False
Menahem,True,False,False
Menander,True,False,False
Menandros,True,False,False
Menashe,True,False,False
Menashshe,True,False,False
Mendel,True,False,False
Menelaos,True,False,False
Menelaus,True,False,False
Menes,True,False,False
Menesa,False,True,False
Menna,False,True,False
Mennatullah,False,True,False
Menno,True,False,False
Menodora,False,True,False
Mensur,True,False,False
Mentor,True,False,False
Mentuhotep,True,False,False
Menuha,False,True,False
Meona'hane,True,False,False
Mephisto,True,False,False
Mephistopheles,True,False,False
Merab,True,True,False
Meral,False,True,False
Merari,True,False,False
Meraud,False,True,False
Merav,False,True,False
Mercan,False,True,False
Mercè,False,True,False
Mercedes,False,True,False
Mercédesz,False,True,False
Merche,False,True,False
Mercia,False,True,False
Mercurio,True,False,False
Mercurius,True,False,False
Mercury,True,False,False
Mercutio,True,False,False
Mercy,False,True,False
Merdan,True,False,False
Mere,False,True,False
Meredith,True,True,False
Meredydd,True,False,False
Merel,False,True,False
Mererid,False,True,False
Meresankh,False,True,False
Merete,False,True,False
Merethe,False,True,False
Merfyn,True,False,False
Mergen,True,False,False
Meri,False,True,False
Merida,False,True,False
Merideth,False,True,False
Meridith,False,True,False
Meriel,False,True,False
Meriem,False,True,False
Merike,False,True,False
Merilyn,False,True,False
Merit,True,True,False
Merita,False,True,False
Meritites,False,True,False
Meritxell,False,True,False
Meriwether,True,False,False
Merja,False,True,False
Merjem,False,True,False
Merjema,False,True,False
Merjen,False,True,False
Merla,False,True,False
Merle,True,True,False
Merletta,False,True,False
Merlin,True,False,False
Merlyn,True,True,False
Mermin,True,False,False
Merob,False,True,False
Merope,False,True,False
Meropi,False,True,False
Merrick,True,False,False
Merrill,True,False,False
Merrilyn,False,True,False
Merrion,False,True,False
Merritt,True,True,False
Merry,True,True,False
Merryn,False,True,False
Mert,True,False,False
Merten,True,False,False
Merton,True,False,False
Merv,True,False,False
Merve,False,True,False
Mervi,False,True,False
Mervin,True,False,False
Mervyn,True,False,False
Meryem,False,True,False
Meryl,False,True,False
Meshach,True,False,False
Meshulam,True,False,False
Meshullam,True,False,False
Meshullemet,False,True,False
Meshullemeth,False,True,False
Messaoud,True,False,False
Messaouda,False,True,False
Messiah,True,False,False
Messias,True,False,False
Mesud,True,False,False
Mesut,True,False,False
Meta,False,True,False
Mete,True,False,False
Metehan,True,False,False
Methoataske,False,True,False
Methodios,True,False,False
Methodius,True,False,False
Methusalem,True,False,False
Methuselah,True,False,False
Meti,False,True,False
Metin,True,False,False
Metis,False,True,False
Metod,True,False,False
Metoděj,True,False,False
Metodij,True,False,False
Metodija,True,False,False
Metody,True,False,False
Metrodora,False,True,False
Metrophanes,True,False,False
Mette,False,True,False
Metushelach,True,False,False
Metztli,True,True,False
Meuric,True,False,False
Meurig,True,False,False
Meyer,True,False,False
Meysam,True,False,False
Meztli,True,True,False
Mhairi,False,True,False
Mher,True,False,False
Mía,False,True,False
Mia,False,True,False
Mica,False,True,False
Micael,True,False,False
Micaela,False,True,False
Micah,True,False,False
Micaiah,True,True,False
Micajah,True,True,False
Micha,True,False,False
Michaeas,True,False,False
Michaël,True,False,False
Michael,True,False,False
Michaela,False,True,False
Michahel,True,False,False
Michaiah,True,True,False
Michaias,True,False,False
Michail,True,False,False
Michal,True,True,False
Michał,True,False,False
Michala,False,True,False
Michalina,False,True,False
Michalis,True,False,False
Michayla,False,True,False
Mícheál,True,False,False
Mìcheal,True,False,False
Micheal,True,False,False
Micheas,True,False,False
Mìcheil,True,False,False
Michel,True,False,False
Michela,False,True,False
Michelangela,False,True,False
Michelangelo,True,False,False
Michèle,False,True,False
Michele,True,True,False
Michelina,False,True,False
Micheline,False,True,False
Michelle,False,True,False
Michelyne,False,True,False
Michi,True,True,False
Michiel,True,False,False
Michiko,False,True,False
Michol,False,True,False
Miĉjo,True,False,False
Mick,True,False,False
Mickaël,True,False,False
